time,open,high,low,close,tick_volume,spread,real_volume
2026-09-05 09:00:00+00:00,79570.82,79709.81,79567.32,79641.29,2258,1694,0
2026-09-05 10:00:00+00:00,79641.29,79765.96,79627.26,79703.92,2150,1694,0
2026-09-05 11:00:00+00:00,79705.17,79720.03,79559.01,79640.66,2316,1694,0
2026-09-05 12:00:00+00:00,79640.84,79728.53,79603.65,79622.61,2058,1694,0
2026-09-05 13:00:00+00:00,79622.69,79661.38,79580.87,79611.28,2214,1694,0
2026-09-05 14:00:00+00:00,79611.36,79676.25,79597.13,79601.97,2061,1694,0
2026-09-05 15:00:00+00:00,79600.25,79765.34,79600.25,79699.92,2327,1694,0
2026-09-05 16:00:00+00:00,79700.12,79753.91,79536.19,79605.86,2674,1694,0
2026-09-05 17:00:00+00:00,79605.89,79747.1,79605.38,79711.68,2280,1694,0
2026-09-05 18:00:00+00:00,79711.63,79806.93,79671.7,79793.33,2444,1694,0
2026-09-05 19:00:00+00:00,79792.62,80191.24,79744.5,80033.91,3561,1694,0
2026-09-05 20:00:00+00:00,80033.87,80153.56,79962.77,80058.22,4634,1694,0
2026-09-05 21:00:00+00:00,80059.69,80075.5,79921.03,79991.51,2992,1694,0
2026-09-05 22:00:00+00:00,79989.09,79989.09,79699.53,79743.73,3092,1694,0
2026-09-05 23:00:00+00:00,79744.88,79831.85,79679.44,79730.17,3384,1694,0
2026-09-06 00:00:00+00:00,79730.12,79931.01,79716.72,79900.52,3219,1694,0
2026-09-06 01:00:00+00:00,79900.83,79937.96,79744.19,79785.02,3086,1694,0
2026-09-06 02:00:00+00:00,79778.19,79893.67,79700.33,79821.04,2587,1694,0
2026-09-06 03:00:00+00:00,79821.03,79935.32,79819.27,79862.39,2585,1694,0
2026-09-06 04:00:00+00:00,79862.44,80055.4,79860.02,79945.29,2982,1694,0
2026-09-06 05:00:00+00:00,79946.07,80011.06,79862.29,79899.26,3287,1694,0
2026-09-06 06:00:00+00:00,79898.67,80101.16,79885.82,80023.37,2485,1694,0
2026-09-06 07:00:00+00:00,80021.68,80023.36,79845.38,79858.56,2345,1694,0
2026-09-06 08:00:00+00:00,79858.76,80104.49,79783.48,79979.0,2905,1694,0
2026-09-06 09:00:00+00:00,79979.74,79985.51,79680.95,79774.5,2794,1694,0
2026-09-06 10:00:00+00:00,79773.8,79858.72,79564.03,79799.06,3514,1694,0
2026-09-06 11:00:00+00:00,79800.57,79891.04,79752.66,79836.17,2539,1694,0
2026-09-06 12:00:00+00:00,79836.46,79987.47,79795.81,79878.63,2864,1694,0
2026-09-06 13:00:00+00:00,79878.21,80016.61,79877.61,79993.5,2408,1694,0
2026-09-06 14:00:00+00:00,79993.68,79996.0,79885.18,79911.96,2670,1694,0
2026-09-06 15:00:00+00:00,79911.96,80004.75,79852.42,79914.83,2863,1694,0
2026-09-06 16:00:00+00:00,79914.72,79963.51,79752.52,79821.34,2967,1694,0
2026-09-06 17:00:00+00:00,79821.39,79836.09,79210.91,79537.33,5398,1694,0
2026-09-06 18:00:00+00:00,79537.36,79719.92,79375.34,79706.95,4245,1694,0
2026-09-06 19:00:00+00:00,79706.24,79778.14,79595.37,79678.0,3294,1694,0
2026-09-06 20:00:00+00:00,79677.99,79767.67,79576.07,79737.71,3270,1694,0
2026-09-06 21:00:00+00:00,79738.16,79964.23,79736.7,79941.48,2757,1694,0
2026-09-06 22:00:00+00:00,79937.07,79939.39,79790.59,79820.07,2436,1694,0
2026-09-06 23:00:00+00:00,79819.82,79966.1,79767.3,79900.67,2469,1694,0
2026-09-07 00:00:00+00:00,79901.33,80024.01,79862.15,79935.24,3747,1694,0
2026-09-07 01:00:00+00:00,79935.27,80085.68,79635.77,80043.47,4577,1694,0
2026-09-07 02:00:00+00:00,80043.65,80554.3,80001.85,80335.45,6291,1694,0
2026-09-07 03:00:00+00:00,80336.19,80438.44,80049.47,80151.18,6242,1694,0
2026-09-07 04:00:00+00:00,80151.61,80230.41,79816.77,79919.57,5285,1694,0
2026-09-07 05:00:00+00:00,79921.17,80421.61,79786.47,79867.49,5646,1694,0
2026-09-07 06:00:00+00:00,79867.98,79977.74,79561.56,79586.41,4772,1694,0
2026-09-07 07:00:00+00:00,79585.85,79722.78,79532.9,79715.64,4023,1694,0
2026-09-07 08:00:00+00:00,79714.64,79916.12,79656.48,79745.59,3508,1694,0
2026-09-07 09:00:00+00:00,79744.77,79816.65,79649.02,79649.57,2884,1694,0
2026-09-07 10:00:00+00:00,79651.22,79685.47,78994.15,79387.06,6248,1694,0
2026-09-07 11:00:00+00:00,79387.05,79525.64,79383.12,79423.43,3180,1694,0
2026-09-07 12:00:00+00:00,79425.21,79540.95,79284.24,79306.36,3055,1694,0
2026-09-07 13:00:00+00:00,79306.43,79449.63,79306.06,79354.09,2782,1694,0
2026-09-07 14:00:00+00:00,79351.87,79474.69,79264.1,79408.79,2752,1694,0
2026-09-07 15:00:00+00:00,79408.81,79619.74,79391.76,79595.47,3124,1694,0
2026-09-07 16:00:00+00:00,79593.26,79638.64,79305.3,79345.51,4227,1694,0
2026-09-07 17:00:00+00:00,79345.56,79389.21,78952.6,79186.08,6259,1694,0
2026-09-07 18:00:00+00:00,79185.3,79186.73,78672.9,78813.25,6464,1694,0
2026-09-07 19:00:00+00:00,78813.05,79026.0,78798.44,79019.65,4236,1694,0
2026-09-07 20:00:00+00:00,79019.97,79212.06,79007.03,79179.71,3454,1694,0
2026-09-07 21:00:00+00:00,79178.98,79237.46,79083.2,79187.25,2749,1694,0
2026-09-07 22:00:00+00:00,79187.09,79406.95,79142.2,79357.0,2674,1694,0
2026-09-07 23:00:00+00:00,79357.02,79387.19,79163.46,79230.63,2868,1694,0
2026-09-08 00:00:00+00:00,79230.44,79269.48,79153.78,79156.78,3218,1694,0
2026-09-08 01:00:00+00:00,79156.77,79212.71,78783.34,78942.6,4761,1694,0
2026-09-08 02:00:00+00:00,78940.48,79203.69,78926.63,79103.41,4130,1694,0
2026-09-08 03:00:00+00:00,79102.33,79307.1,78963.02,79307.07,4925,1694,0
2026-09-08 04:00:00+00:00,79307.2,79458.46,79256.44,79430.63,4722,1694,0
2026-09-08 05:00:00+00:00,79430.67,79481.19,78925.08,78925.38,4512,1694,0
2026-09-08 06:00:00+00:00,78925.33,78998.85,78719.68,78899.2,4963,1694,0
2026-09-08 07:00:00+00:00,78899.23,78926.9,78671.57,78673.68,3503,1694,0
2026-09-08 08:00:00+00:00,78673.38,78872.39,78545.96,78573.13,5739,1694,0
2026-09-08 09:00:00+00:00,78573.68,78625.45,78243.3,78313.85,6613,1694,0
2026-09-08 10:00:00+00:00,78314.88,78597.56,78173.54,78474.26,5018,1694,0
2026-09-08 11:00:00+00:00,78473.02,78575.44,78279.19,78407.2,4558,1694,0
2026-09-08 12:00:00+00:00,78407.15,78792.72,78325.31,78753.37,3909,1694,0
2026-09-08 13:00:00+00:00,78751.39,78986.06,78556.98,78557.03,3566,1694,0
2026-09-08 14:00:00+00:00,78557.23,78568.39,78282.21,78419.07,4207,1694,0
2026-09-08 15:00:00+00:00,78419.2,78471.62,78210.61,78440.86,4563,1694,0
2026-09-08 16:00:00+00:00,78443.29,78537.18,77622.71,77956.68,11146,1694,0
2026-09-08 17:00:00+00:00,77956.87,78614.31,77852.26,78558.59,10361,1694,0
2026-09-08 18:00:00+00:00,78558.58,78904.26,78441.14,78892.98,7185,1694,0
2026-09-08 19:00:00+00:00,78898.51,78965.9,78568.27,78722.89,6576,1694,0
2026-09-08 20:00:00+00:00,78724.76,78883.5,78488.67,78494.43,5592,1694,0
2026-09-08 21:00:00+00:00,78494.12,78813.07,78261.56,78429.04,6049,1694,0
2026-09-08 22:00:00+00:00,78429.06,78523.12,78306.64,78436.62,8143,1694,0
2026-09-08 23:00:00+00:00,78436.62,78612.74,78402.06,78477.69,5279,1694,0
2026-09-09 00:00:00+00:00,78479.47,78611.34,78396.96,78483.35,4084,1694,0
2026-09-09 01:00:00+00:00,78483.39,78652.91,78444.32,78551.23,4603,1694,0
2026-09-09 02:00:00+00:00,78552.02,78567.42,78395.28,78447.22,3379,1694,0
2026-09-09 03:00:00+00:00,78447.27,78785.33,78442.54,78763.71,4036,1694,0
2026-09-09 04:00:00+00:00,78762.27,78883.58,78624.81,78880.33,5107,1694,0
2026-09-09 05:00:00+00:00,78880.31,78919.17,78675.21,78717.05,4979,1694,0
2026-09-09 06:00:00+00:00,78717.01,78717.05,78542.28,78626.07,3884,1694,0
2026-09-09 07:00:00+00:00,78628.59,79210.12,78626.09,79163.8,5765,1694,0
2026-09-09 08:00:00+00:00,79163.84,79362.21,78828.66,78916.7,5331,1694,0
2026-09-09 09:00:00+00:00,78920.78,79280.93,78853.57,79153.82,3955,1694,0
2026-09-09 10:00:00+00:00,79153.81,79390.03,79144.48,79269.43,4405,1694,0
2026-09-09 11:00:00+00:00,79269.48,79754.61,79251.05,79689.92,5068,1694,0
2026-09-09 12:00:00+00:00,79689.96,79708.07,78891.22,78943.68,4930,1694,0
2026-09-09 13:00:00+00:00,78944.86,79175.64,78865.96,78910.84,4824,1694,0
2026-09-09 14:00:00+00:00,78912.56,79370.47,78733.24,79312.69,5404,1694,0
2026-09-09 15:00:00+00:00,79312.67,79654.5,79274.61,79596.46,5252,1694,0
2026-09-09 16:00:00+00:00,79595.56,79673.32,79097.49,79136.46,9511,1694,0
2026-09-09 17:00:00+00:00,79134.17,79406.78,78872.21,78955.37,11134,1694,0
2026-09-09 18:00:00+00:00,78955.5,79388.6,78053.81,78591.91,14541,1694,0
2026-09-09 19:00:00+00:00,78591.9,78908.44,78452.73,78792.96,6918,1694,0
2026-09-09 20:00:00+00:00,78792.48,78919.83,78658.59,78762.91,5230,1694,0
2026-09-09 21:00:00+00:00,78762.9,78781.65,78402.31,78405.41,3980,1694,0
2026-09-09 22:00:00+00:00,78405.21,78571.09,78144.27,78226.98,5431,1694,0
2026-09-09 23:00:00+00:00,78224.25,78330.91,77924.57,78312.88,6189,1694,0
2026-09-10 00:00:00+00:00,78312.85,78332.2,77987.32,78135.95,4893,1694,0
2026-09-10 01:00:00+00:00,78139.39,78187.52,77756.47,77914.02,6428,1694,0
2026-09-10 02:00:00+00:00,77914.0,78303.76,77908.8,78290.79,4073,1694,0
2026-09-10 03:00:00+00:00,78290.86,78373.83,78085.09,78168.61,5301,1694,0
2026-09-10 04:00:00+00:00,78167.38,78500.14,77940.47,78086.25,6752,1694,0
2026-09-10 05:00:00+00:00,78086.29,78365.9,77963.87,78346.77,4875,1694,0
2026-09-10 06:00:00+00:00,78348.01,78536.45,78265.88,78321.74,3874,1694,0
2026-09-10 07:00:00+00:00,78317.65,78433.72,78293.08,78392.87,2902,1694,0
2026-09-10 08:00:00+00:00,78392.86,78549.13,78253.15,78526.8,3473,1694,0
2026-09-10 09:00:00+00:00,78526.25,78533.52,78148.95,78411.1,4286,1694,0
2026-09-10 10:00:00+00:00,78413.15,78416.43,77904.07,78096.99,4486,1694,0
2026-09-10 11:00:00+00:00,78096.95,78164.47,78027.82,78102.08,3843,1694,0
2026-09-10 12:00:00+00:00,78102.22,78221.43,77908.71,77985.44,3434,1694,0
2026-09-10 13:00:00+00:00,77984.07,78038.08,77813.22,77853.99,3723,1694,0
2026-09-10 14:00:00+00:00,77851.94,78047.53,77685.58,77834.51,4956,1694,0
2026-09-10 15:00:00+00:00,77833.92,77957.96,76673.21,76890.8,12608,1694,0
2026-09-10 16:00:00+00:00,76890.79,77239.65,76735.0,77165.67,12576,1694,0
2026-09-10 17:00:00+00:00,77166.14,77418.18,76947.06,77405.7,9959,1694,0
2026-09-10 18:00:00+00:00,77404.78,77405.55,77082.43,77240.46,6337,1694,0
2026-09-10 19:00:00+00:00,77244.39,77307.98,76794.61,77195.28,8054,1694,0
2026-09-10 20:00:00+00:00,77194.53,77537.1,77118.03,77317.44,6287,1694,0
2026-09-10 21:00:00+00:00,77317.37,77335.29,76977.44,77243.26,5057,1694,0
2026-09-10 22:00:00+00:00,77243.27,77290.76,77072.88,77153.9,5040,1694,0
2026-09-10 23:00:00+00:00,77154.95,77341.9,77099.96,77259.68,5419,1694,0
2026-09-11 00:00:00+00:00,77258.69,77293.23,77095.03,77139.65,3867,1694,0
2026-09-11 01:00:00+00:00,77138.04,77210.25,76811.64,76825.36,4737,1694,0
2026-09-11 02:00:00+00:00,76825.37,76871.25,76454.99,76563.13,7735,1694,0
2026-09-11 03:00:00+00:00,76562.75,76928.37,76552.78,76900.42,6330,1694,0
2026-09-11 04:00:00+00:00,76899.34,76995.77,76650.47,76965.86,5243,1694,0
2026-09-11 05:00:00+00:00,76965.88,77009.68,76759.88,76831.88,4643,1694,0
2026-09-11 06:00:00+00:00,76832.45,76889.18,76694.02,76882.47,4422,1694,0
2026-09-11 07:00:00+00:00,76882.46,77187.02,76874.92,77103.54,4039,1694,0
2026-09-11 08:00:00+00:00,77103.56,77250.27,77056.67,77246.3,3305,1694,0
2026-09-11 09:00:00+00:00,77246.31,77425.3,77170.91,77293.45,3571,1694,0
2026-09-11 10:00:00+00:00,77291.55,77399.75,77196.34,77225.41,3065,1694,0
2026-09-11 11:00:00+00:00,77224.81,77491.5,77132.41,77354.52,3921,1694,0
2026-09-11 12:00:00+00:00,77354.37,77363.15,76856.52,77031.63,4116,1694,0
2026-09-11 13:00:00+00:00,77031.65,77158.36,76956.39,76988.03,3984,1694,0
2026-09-11 14:00:00+00:00,76987.74,77038.91,76739.49,77028.38,4832,1694,0
2026-09-11 15:00:00+00:00,77027.87,78141.76,76037.16,78019.01,16887,1694,0
2026-09-11 16:00:00+00:00,78016.87,79324.92,77248.51,79237.52,18011,1694,0
2026-09-11 17:00:00+00:00,79237.47,79885.28,78497.74,78788.75,18344,1694,0
2026-09-11 18:00:00+00:00,78789.24,78838.57,77307.68,77719.75,12211,1694,0
2026-09-11 19:00:00+00:00,77719.8,78057.8,77380.82,77906.22,12192,1694,0
2026-09-11 20:00:00+00:00,77905.77,77951.96,77481.44,77523.31,6759,1694,0
2026-09-11 21:00:00+00:00,77522.6,77530.77,76869.06,77044.1,8998,1694,0
2026-09-11 22:00:00+00:00,77044.14,77365.02,76993.1,77271.92,6072,1694,0
2026-09-11 23:00:00+00:00,77274.34,77484.58,77184.73,77325.66,4700,1694,0
2026-09-12 00:00:00+00:00,77325.65,77416.18,77067.56,77101.18,4198,1694,0
2026-09-12 01:00:00+00:00,77098.86,77226.85,76957.54,77139.74,5201,1694,0
2026-09-12 02:00:00+00:00,77134.98,77216.1,77108.72,77213.87,3480,1694,0
2026-09-12 03:00:00+00:00,77212.86,77312.43,77197.4,77277.78,3123,1694,0
2026-09-12 04:00:00+00:00,77279.35,77369.61,77249.11,77258.83,4401,1694,0
2026-09-12 05:00:00+00:00,77258.84,77313.93,77206.2,77279.3,3240,1694,0
2026-09-12 06:00:00+00:00,77277.65,77338.58,77224.57,77263.03,2471,1694,0
2026-09-12 07:00:00+00:00,77262.3,77311.35,77213.24,77217.0,2929,1694,0
2026-09-12 08:00:00+00:00,77217.01,77252.84,77154.75,77209.44,2448,1694,0
2026-09-12 09:00:00+00:00,77207.67,77350.96,77195.45,77284.61,2197,1694,0
2026-09-12 10:00:00+00:00,77285.87,77342.76,77251.14,77265.4,2045,1694,0
2026-09-12 11:00:00+00:00,77267.37,77365.72,77262.42,77351.68,2360,1694,0
2026-09-12 12:00:00+00:00,77350.07,77376.63,77321.62,77343.35,2309,1694,0
2026-09-12 13:00:00+00:00,77342.7,77391.4,77302.03,77323.23,2328,1694,0
2026-09-12 14:00:00+00:00,77323.54,77351.26,77281.14,77350.49,2719,1694,0
2026-09-12 15:00:00+00:00,77350.76,77354.3,77280.07,77323.39,2717,1694,0
2026-09-12 16:00:00+00:00,77323.37,77394.43,77243.56,77362.59,2995,1694,0
2026-09-12 17:00:00+00:00,77364.32,77500.2,77358.81,77453.47,2364,1694,0
2026-09-12 18:00:00+00:00,77456.34,77476.53,77363.26,77374.87,2031,1694,0
2026-09-12 19:00:00+00:00,77373.46,77411.98,77330.07,77351.03,2257,1694,0
2026-09-12 20:00:00+00:00,77351.04,77394.86,77161.96,77203.11,2161,1694,0
2026-09-12 21:00:00+00:00,77202.72,77209.78,77108.49,77131.58,2273,1694,0
2026-09-12 22:00:00+00:00,77131.58,77179.58,77051.0,77114.18,2429,1694,0
2026-09-12 23:00:00+00:00,77114.21,77215.03,77114.21,77160.97,2234,1694,0
2026-09-13 00:00:00+00:00,77160.98,77265.86,77135.55,77252.67,2728,1694,0
2026-09-13 01:00:00+00:00,77251.73,77295.91,77182.87,77223.6,3602,1694,0
2026-09-13 02:00:00+00:00,77224.98,77288.21,77223.44,77274.86,2525,1694,0
2026-09-13 03:00:00+00:00,77274.92,77296.18,77157.38,77265.82,2791,1694,0
2026-09-13 04:00:00+00:00,77265.8,77335.21,77234.16,77309.84,2242,1694,0
2026-09-13 05:00:00+00:00,77310.0,77310.45,77235.07,77284.17,1593,1694,0
2026-09-13 06:00:00+00:00,77285.29,77310.0,77175.33,77184.66,2145,1694,0
2026-09-13 07:00:00+00:00,77186.3,77252.46,77186.3,77202.98,2081,1694,0
2026-09-13 08:00:00+00:00,77203.59,77313.91,77202.14,77305.87,1910,1694,0
2026-09-13 09:00:00+00:00,77308.1,77314.5,77048.77,77114.85,2206,1694,0
2026-09-13 10:00:00+00:00,77113.43,77172.08,77086.02,77118.72,2345,1694,0
2026-09-13 11:00:00+00:00,77118.61,77174.33,76744.3,76805.08,4501,1694,0
2026-09-13 12:00:00+00:00,76805.09,76892.44,76558.08,76794.98,5357,1694,0
2026-09-13 13:00:00+00:00,76794.94,76806.64,76624.3,76670.34,3315,1694,0
2026-09-13 14:00:00+00:00,76670.37,76794.4,76493.47,76775.84,5126,1694,0
2026-09-13 15:00:00+00:00,76775.84,76858.45,76680.8,76750.95,4032,1694,0
2026-09-13 16:00:00+00:00,76751.02,76914.73,76546.34,76841.4,3989,1694,0
2026-09-13 17:00:00+00:00,76841.41,77245.64,76841.28,77203.34,4199,1694,0
2026-09-13 18:00:00+00:00,77203.33,77203.87,77009.85,77126.18,4216,1694,0
2026-09-13 19:00:00+00:00,77126.19,77356.79,77121.76,77271.85,4498,1694,0
2026-09-13 20:00:00+00:00,77271.84,77407.5,77234.69,77320.47,3973,1694,0
2026-09-13 21:00:00+00:00,77320.32,77375.81,77299.91,77335.89,3373,1694,0
2026-09-13 22:00:00+00:00,77334.01,77404.93,77218.0,77273.56,2876,1694,0
2026-09-13 23:00:00+00:00,77273.84,77364.18,77250.11,77339.67,2702,1694,0
2026-09-14 00:00:00+00:00,77339.62,77442.9,77302.08,77304.21,4271,1694,0
2026-09-14 01:00:00+00:00,77301.24,77301.24,76655.92,76712.21,9225,1694,0
2026-09-14 02:00:00+00:00,76711.8,76864.87,76622.63,76828.49,5307,1694,0
2026-09-14 03:00:00+00:00,76826.72,77071.12,76372.7,76795.2,7148,1694,0
2026-09-14 04:00:00+00:00,76795.24,77157.85,76628.21,77104.17,6351,1694,0
2026-09-14 05:00:00+00:00,77104.18,77715.11,77007.27,77590.98,7128,1694,0
2026-09-14 06:00:00+00:00,77590.99,77858.98,77494.47,77588.44,5655,1694,0
2026-09-14 07:00:00+00:00,77589.69,77695.06,77524.71,77673.07,4599,1694,0
2026-09-14 08:00:00+00:00,77675.64,77681.5,77483.92,77602.97,3454,1694,0
2026-09-14 09:00:00+00:00,77602.96,77887.32,77369.73,77587.11,4490,1694,0
2026-09-14 10:00:00+00:00,77588.46,77882.33,77516.88,77882.09,4326,1694,0
2026-09-14 11:00:00+00:00,77882.15,77985.66,77646.44,77729.44,5528,1694,0
2026-09-14 12:00:00+00:00,77730.1,78365.51,77588.0,78135.3,6475,1694,0
2026-09-14 13:00:00+00:00,78135.38,78163.29,77891.1,77894.17,5538,1694,0
2026-09-14 14:00:00+00:00,77894.2,77918.11,77684.46,77769.18,5399,1694,0
2026-09-14 15:00:00+00:00,77769.67,78073.93,77600.75,77690.45,7230,1694,0
2026-09-14 16:00:00+00:00,77688.91,78487.88,77467.5,78166.61,12877,1694,0
2026-09-14 17:00:00+00:00,78165.56,78702.59,78155.6,78514.96,12040,1694,0
2026-09-14 18:00:00+00:00,78514.92,78680.83,78295.58,78570.87,10902,1694,0
2026-09-14 19:00:00+00:00,78570.27,78899.11,78418.89,78761.18,8610,1694,0
2026-09-14 20:00:00+00:00,78759.81,79048.23,78698.03,78936.89,6007,1694,0
2026-09-14 21:00:00+00:00,78937.52,79318.55,78831.02,79212.28,7282,1694,0
2026-09-14 22:00:00+00:00,79212.36,79231.25,78949.46,78977.27,6217,1694,0
2026-09-14 23:00:00+00:00,78979.02,79595.91,78967.86,79092.21,7284,1694,0
2026-09-15 00:00:00+00:00,79093.85,79108.7,78739.7,78756.44,6136,1694,0
2026-09-15 01:00:00+00:00,78755.94,78846.57,78499.66,78547.29,4831,1694,0
2026-09-15 02:00:00+00:00,78547.16,78566.82,78123.08,78187.08,4517,1694,0
2026-09-15 03:00:00+00:00,78187.1,78248.65,77927.12,77944.63,5248,1694,0
2026-09-15 04:00:00+00:00,77944.72,78066.91,77738.28,77904.33,7188,1694,0
2026-09-15 05:00:00+00:00,77904.67,78012.01,77767.11,77898.37,4692,1694,0
2026-09-15 06:00:00+00:00,77899.53,77899.53,77638.6,77670.06,3884,1694,0
2026-09-15 07:00:00+00:00,77669.68,77735.82,77533.51,77562.03,3783,1694,0
2026-09-15 08:00:00+00:00,77561.79,77661.83,77295.05,77621.65,5009,1694,0
2026-09-15 09:00:00+00:00,77621.69,77720.01,77181.61,77275.84,4057,1694,0
2026-09-15 10:00:00+00:00,77274.93,77300.59,76872.92,76919.49,4621,1694,0
2026-09-15 11:00:00+00:00,76919.85,76992.34,76694.29,76986.04,5091,1694,0
2026-09-15 12:00:00+00:00,76985.96,77050.47,76854.4,76967.2,4494,1694,0
2026-09-15 13:00:00+00:00,76968.91,77165.64,76861.8,77044.97,4272,1694,0
2026-09-15 14:00:00+00:00,77042.57,77208.33,76826.47,76918.64,3897,1694,0
2026-09-15 15:00:00+00:00,76918.66,77125.04,76844.11,76943.36,4439,1694,0
2026-09-15 16:00:00+00:00,76942.97,77116.63,76116.22,76607.57,12430,1694,0
2026-09-15 17:00:00+00:00,76607.62,76686.27,75590.06,75932.45,15748,1694,0
2026-09-15 18:00:00+00:00,75932.43,76593.93,75817.07,76498.74,11255,1694,0
2026-09-15 19:00:00+00:00,76498.75,76567.91,76260.11,76376.43,7393,1694,0
2026-09-15 20:00:00+00:00,76376.46,77340.0,76185.79,76953.26,9598,1694,0
2026-09-15 21:00:00+00:00,76953.19,77195.15,74932.32,75978.58,21052,1694,0
2026-09-15 22:00:00+00:00,75983.18,76299.62,75799.91,76176.36,14030,1694,0
2026-09-15 23:00:00+00:00,76176.34,76236.27,75600.98,75925.66,7272,1694,0
2026-09-16 00:00:00+00:00,75925.66,75954.19,75384.69,75441.88,5810,1694,0
2026-09-16 01:00:00+00:00,75441.85,75737.85,75128.26,75657.7,8014,1694,0
2026-09-16 02:00:00+00:00,75655.66,75935.02,75557.97,75634.62,5935,1694,0
2026-09-16 03:00:00+00:00,75634.3,75905.83,75570.61,75763.19,6035,1694,0
2026-09-16 04:00:00+00:00,75763.06,75953.85,75454.24,75485.78,6642,1694,0
2026-09-16 05:00:00+00:00,75485.87,76100.85,75474.55,75874.58,5606,1694,0
2026-09-16 06:00:00+00:00,75873.71,76072.0,75757.87,75813.55,4649,1694,0
2026-09-16 07:00:00+00:00,75814.0,76015.03,75798.39,75855.41,5368,1694,0
2026-09-16 08:00:00+00:00,75855.42,75971.31,75668.59,75954.68,5232,1694,0
2026-09-16 09:00:00+00:00,75954.66,76027.05,75815.72,76025.14,3881,1694,0
2026-09-16 10:00:00+00:00,76025.01,76092.51,75725.38,75758.18,4597,1694,0
2026-09-16 11:00:00+00:00,75755.84,75755.84,75341.95,75727.17,5046,1694,0
2026-09-16 12:00:00+00:00,75727.95,75985.21,75720.54,75984.29,3767,1694,0
2026-09-16 13:00:00+00:00,75982.31,76037.44,75890.26,75984.32,2889,1694,0
2026-09-16 14:00:00+00:00,75979.88,76300.53,75871.71,76241.45,4807,1694,0
2026-09-16 15:00:00+00:00,76241.49,76296.17,75784.87,75960.59,4952,1694,0
2026-09-16 16:00:00+00:00,75960.57,75960.57,75576.64,75644.31,9994,1694,0
2026-09-16 17:00:00+00:00,75643.94,75822.9,75420.91,75688.16,9651,1694,0
2026-09-16 18:00:00+00:00,75688.87,75948.65,75542.6,75780.72,9349,1694,0
2026-09-16 19:00:00+00:00,75782.94,75879.31,75638.7,75758.0,5872,1694,0
2026-09-16 20:00:00+00:00,75757.54,75911.0,75346.31,75725.56,7035,1694,0
2026-09-16 21:00:00+00:00,75722.99,76549.97,75043.48,75624.09,27392,1694,0
2026-09-16 22:00:00+00:00,75625.19,76171.77,75245.32,76070.32,16218,1694,0
2026-09-16 23:00:00+00:00,76067.89,76409.05,76013.8,76168.18,6320,1694,0
2026-09-17 00:00:00+00:00,76168.87,76209.76,75916.2,75958.62,3665,1694,0
2026-09-17 01:00:00+00:00,75963.09,75977.9,75630.12,75668.23,4710,1694,0
2026-09-17 02:00:00+00:00,75669.08,76264.92,75633.11,76198.31,5850,1694,0
2026-09-17 03:00:00+00:00,76198.77,76494.35,76175.08,76326.78,7054,1694,0
2026-09-17 04:00:00+00:00,76326.74,76766.21,76211.14,76360.48,7861,1694,0
2026-09-17 05:00:00+00:00,76363.16,76477.16,76039.06,76364.12,5664,1694,0
2026-09-17 06:00:00+00:00,76365.41,76525.62,76365.41,76432.73,4517,1694,0
2026-09-17 07:00:00+00:00,76432.79,76581.15,76174.35,76531.58,3865,1694,0
2026-09-17 08:00:00+00:00,76523.99,76624.31,76305.05,76323.82,4327,1694,0
2026-09-17 09:00:00+00:00,76323.84,76594.31,76299.07,76470.77,4008,1694,0
2026-09-17 10:00:00+00:00,76470.87,76677.86,76412.75,76455.12,4436,1694,0
2026-09-17 11:00:00+00:00,76455.16,76587.48,76384.29,76569.28,4118,1694,0
2026-09-17 12:00:00+00:00,76569.02,76767.28,76461.42,76462.43,3935,1694,0
2026-09-17 13:00:00+00:00,76464.01,76465.48,76257.17,76394.36,3484,1694,0
2026-09-17 14:00:00+00:00,76395.44,76482.58,76162.56,76473.22,3689,1694,0
2026-09-17 15:00:00+00:00,76470.73,77155.92,76398.03,76726.33,8749,1694,0
2026-09-17 16:00:00+00:00,76724.66,76877.81,76001.33,76684.95,10691,1694,0
2026-09-17 17:00:00+00:00,76698.38,77062.31,76377.63,76492.64,11937,1694,0
2026-09-17 18:00:00+00:00,76492.46,76853.86,76258.48,76771.94,8896,1694,0
2026-09-17 19:00:00+00:00,76771.93,76806.16,76522.16,76746.18,7126,1694,0
2026-09-17 20:00:00+00:00,76746.18,76961.22,76568.25,76660.12,6864,1694,0
2026-09-17 21:00:00+00:00,76660.35,76777.56,76459.52,76563.76,5209,1694,0
2026-09-17 22:00:00+00:00,76563.45,76670.39,76493.23,76583.78,4052,1694,0
2026-09-17 23:00:00+00:00,76583.83,76725.44,76485.37,76548.42,3121,1694,0
2026-09-18 00:00:00+00:00,76549.18,76609.18,76388.24,76401.09,2727,1694,0
2026-09-18 01:00:00+00:00,76402.66,76451.54,76244.71,76412.73,3445,1694,0
2026-09-18 02:00:00+00:00,76413.13,76503.06,76375.5,76413.4,2868,1694,0
2026-09-18 03:00:00+00:00,76412.73,76582.57,76281.65,76579.14,3689,1694,0
2026-09-18 04:00:00+00:00,76579.42,76758.46,76510.23,76732.45,5970,1694,0
2026-09-18 05:00:00+00:00,76732.46,77030.84,76632.79,76972.9,4723,1694,0
2026-09-18 06:00:00+00:00,76973.73,77589.72,76968.53,77373.9,6929,1694,0
